,Summary,OverallRating,Pros,Cons,Helpful,date,Position,City,State,Status,Tenure
683,Good Luck to all,2.0,Was a great place to work.,"Cuts everywhere, not sure if they will last long.",1 person found this review helpful,2016-09-16,  ,,,Current Employee,
684,Technical support representative,2.0,"If you are looking for no job security, high call volume, micro management and tools that don't work on a weekly basis this is the job for you.","Policies and procedures change on a daily basis.
Owners don't care about the employees, lay offs and out sourcing of jobs.",1 person found this review helpful,2016-09-14,  ,,,Current Employee,
685,Team Leader,3.0,"Great Benefits, pay and training",favoritism plays a role in advancement,Be the first to find this review helpful,2016-09-13,  ,,,Current Employee,
686,MSO technician,3.0,"The company has a good benefits package.  They offer free cable, medical and dental, 401K, childcare and commuter benefits, paid holidays.",you have to be able to handle tough clients; keeping good numbers are paramount.  Job can be stressful at times so you have to be able to listen and learn without getting over-whelmed.,Be the first to find this review helpful,2016-09-09, Anonymous Employee ,,,Current Employee,
687,Good benefits but lot of bureaucracy and politics between departments and teams,3.0,"Good benefits, 401k match upto 4% of base salary, good location",There has been a lot of bureaucracy and politics between departments and teams. Work life balance entirely depends on your reporting manager and team. Some of the teams have a great work life balance and still excel as expectations are set right but most of the teams have non- techie managers/directors who wont understand reality and just work in a manner to make senior happy even if that means totally un-realistic expectations/goals for team to achieve.,1 person found this review helpful,2016-09-07, Senior Programmer Analyst ,Bethpage, NY,Current Employee, more than 3 years
688,New ownership,2.0,Good salary and great benefits,Work/life balance.  Strict enforcement of attendance and policies.  Frequent shift bids mean changing hours often.  Lots of changes since the buyout.,Be the first to find this review helpful,2016-09-05, Technical Support Supervisor ,Bridgeport, CT,Current Employee, more than 8 years
689,Customer Service,1.0,Free cable which is being taken away.,Does not care about the employees - forces everyone to do a mandatory shift bid which allows all the new hires to have amazing shifts but allow the long term employees to work 24 hours,1 person found this review helpful,2016-08-29,  ,Newark, NJ,Current Employee,
690,Working at Altic,2.0,"Steady job and good benefit package...free cable, Internet and phone.",Company does not want to pay salary and are currently looking to lower costs.,Be the first to find this review helpful,2016-08-28, Anonymous Employee ,,,Current Employee,
691,IT systems review,3.0,Great team members to work with and good spot to learn various new technology.,No room for advancement or growth from within.,Be the first to find this review helpful,2016-08-25, Anonymous Employee ,,,Former Employee, more than 5 years
692,Car,3.0,Great co workers Good pay and benefits as Cablevision not sure what altice will do,horrible management  to many shift changes and call touting is crazy,Be the first to find this review helpful,2016-08-24, CAR ,Bronx, NY,Former Employee, more than 5 years
693,Manager,3.0,Great opportunity to grow within the department,Too much cost cutting at every level,Be the first to find this review helpful,2016-08-23,  ,,,Current Employee,
694,In flux right now due to acquisition by Altice,3.0,Salaries and benefits are good,Instability and lack of concrete decision making.,Be the first to find this review helpful,2016-08-23, Anonymous Employee ,,,Current Employee, more than 10 years
695,Great until the Altice buy out. Now cost/profit is primary motivator. No more employee centric anything.,2.0,Excellent starting & earnings potential and benefits. No real growth potential beyond call center Supervisor.,"Frequent shift bids without any regard for tenure. Constantly changing performance metrics absent of any dispute process.   No training or up training of any value. Every minute of every day accounted for via computer based time clock with swift and often job ending corrective actions for minor deviations. A definite ""what have you done for me lately"" and ""the door swings both ways"" attitude without any consideration for senior employees. Anyone on FMLA or medical leave is painted with a large red target by HR for any reason to terminate with extreme prejudice.",Be the first to find this review helpful,2016-08-11, Technical Support Representative III ,Shelton, CT,Current Employee, more than 10 years
696,review,1.0,The pay rate was good,they are not upfront all the time,Be the first to find this review helpful,2016-08-10,  ,Shelton, CT,Current Employee,
